Video,QID,Language Query,Type,IDs,Start,End,Revision
fb16e746,,The bull pushes another bull with its head,M,2,12,20,
fb16e746,,The bull remains still,M,2,44,58,
fbfb6e30,,The zebra moves its face away from the top of the fence,M,3,36,45,
fbfb6e30,,The zebra puts its face on the top of the fence,M,3,54,65,
fbfb6e30,,The zebra places its face on the top of another zebra's head,M,4,13,20,
fbfb6e30,,The zebra turns its body to the left,M,6,50,65,
fbfb6e30,,The zebra turns its body to the left,M,4,50,65,
fbfb6e30,,The zebra walks behind another zebra,M,5,24,43,
fbfb6e30,,The zebra stops walking,M,5,48,65,
fbfb6e30,,The person takes a piece of food from the stick containing food,M,1,18,25,
fc79c03e,,The cow turns to the left,M,2,13,25,
fc79c03e,,The cow moves its head to the left,M,1,9,18,
fc79c03e,,The cow moves its head to the right,M,1,24,28,
fc79c03e,,The cow moves from the left side to the right side of another cow,M,2,6,35,
fd1078cc,,The bear turns around and faces right,M,2,14,39,
fd1078cc,,The bear sits down on the ground,M,2,45,53,
fd1078cc,,The bear turns around and walks towards the direction of the camera,M,1,38,66,
fd1078cc,,The bear turns slightly to the right and starts walking,M,3,54,65,
fd137178,,The monkey removes the skin of the fruit,M,1,4,10,
fd137178,,The monkey grabs the fruit from the mouth of another monkey,M,3,13,34,
fd137178,,The monkey reaches for the fruit in the hand of another monkey,M,3,37,40,
fd137178,,The monkey eats some food,M,2,27,40,
fdb2e432,,The bird towards from the camera,M,3,27,32,
fdb2e432,,The bird turns around and walks towards the camera,M,3,6,14,
fdb2e432,,The bird turns away from the camera,M,3,20,24,
fdb2e432,,The bird looks down at the ground,M,3,23,25,
fdb2e432,,The bird walks to the left,M,3,59,66,
fdb2e432,,The bird walks to the right,M,3,68,73,
fdb2e432,,The bird flies away from the camera,M,3,95,100,
fdb2e432,,The bird flaps its wings and jumps away,M,6,67,77,
fdb2e432,,The bird flies away and disappears from the frame to the right side of the camera,M,6,98,105,
fdb2e432,,The bird raises its wings,M,1,98,99,
fdb2e432,,The bird makes a small jump flapping its wings,M,5,132,136,
fdb2e432,,The bird walks backwards while looking down on the ground,M,5,154,164,
fe21fd5c,,The dog walks out of its basket,M,1,5,11,
fe21fd5c,,The dog gets inside the basket,M,1,50,61,
fe21fd5c,,The puppy gets on the body of another puppy,M,4,28,57,
fe21fd5c,,The dog walks out of its basket,M,1,73,77,
fe21fd5c,,The puppy crawls slowly behind other puppies,M,4,84,138,
fe470104,,The giraffe turns to the left and starts walking,M,7,5,35,
fe470104,,The giraffe looks from the left to the right,M,8,61,75,
fe470104,,The giraffe brings up its neck from the ground and looks left,M,6,34,46,
fe470104,,The giraffe looks up and starts walking,M,1,6,75,
fe470104,,The giraffe looks down on the grass,M,2,40,75,
fef0aba4,,The monkey falls on the ground,M,3,6,10,
fef0aba4,,The monkey throws another monkey on the ground,M,2,6,10,
fef0aba4,,The monkey gets up from the ground,M,2,35,46,
fef0aba4,,The monkey rolls on the ground from a seated position,M,2,50,55,
fef0aba4,,The monkey jumps over the body of another monkey,M,3,55,58,
ff041cd1,,The dog runs under the legs of the goat,M,4,6,13,
ff041cd1,,The sheep turns around from the left to the right,M,2,10,15,
ff041cd1,,The dog chases at the sheep,M,4,20,39,
ff041cd1,,The sheep turns around and runs away from the dog,M,5,21,33,
ff041cd1,,The sheep stops running,M,3,35,56,
ff041cd1,,The sheep turns around and runs away from the dog,M,1,21,38,
ff041cd1,,The sheep runs away from the dog,M,2,28,38,
ff041cd1,,The sheep walks backwards as it is chased by a dog,M,1,44,54,
ff041cd1,,The sheep runs away from the dog,M,1,60,78,
ff041cd1,,The sheep runs away from the dog,M,3,60,78,
ff041cd1,,The sheep runs away from the dog,M,5,60,78,
ff041cd1,,The dog runs under the legs of the sheep,M,4,121,127,
ffb6a2e4,,The fish turns to the left,M,2,10,19,
ffb6a2e4,,The fish turns to the left,M,1,31,42,
ffb6a2e4,,The fish turns to the right,M,4,31,42,
ffb6a2e4,,The fish turns around and swims to the left,M,3,32,59,
ffcab778,,The fish turns right from the edge of the aquarium on the left,M,1,29,39,
ffcab778,,The fish swims to the right side,M,1,130,142,
ffcab778,,The fish turns around and swims to the left,M,1,155,178,
ffcab778,,The fish faces the direction of the camera,M,2,108,118,
ffcab778,,The fish swims to the right side,M,2,124,156,
ffcab778,,The fish turns around and swims to the left,M,3,47,77,
ffcab778,,The fish touches the water surface,M,3,170,180,
00e92ab4,,Bird is going from the bottom of the cage to bird perch stand,M,1,3,6,
00e92ab4,,Bird is going from the bottom of the cage to bird perch stand,M,2,6,8,
00e92ab4,,Bird is going from bird perch stand to the bottom of the cage,M,2,1,4,
00e92ab4,,Bird is going from bird perch stand to the bottom of the cage,M,1,11,13,
00e92ab4,,Bird is going from food container to bird perch stand,M,1,15,18,
00e92ab4,,Bird is going from bird perch stand to food container,M,1,8,10,
00e92ab4,,Bird is stationary and remains in the same place.,O,3,1,34,
00e92ab4,,Bird is stationary and remains in the same place.,O,4,9,34,
0b4b662c,,Tiger is looking for something on the ground,M,3,1,74,
0b4b662c,,Tiger is walking towards the opposite of the camera,M,2,11,30,
0b4b662c,,Tiger is walking towards the opposite of the camera,M,1,45,69,
0b4b662c,,Tiger is walking towards the camera,M,2,43,63,
0b4b662c,,Tiger is walking towards the camera,M,1,1,30,
0b5e5d29,,Sheep that are walking are assembling in front of the gate.,M,2,1,25,
0b5e5d29,,Sheep that are walking are assembling in front of the gate.,M,3,1,28,
0b5e5d29,,Sheep that are walking are assembling in front of the gate.,M,4,1,7,
0b5e5d29,,Sheep that are walking are assembling in front of the gate.,M,5,1,10,
0b5e5d29,,Sheep entering into frame from the left side is assembling in front of the gate,M,6,2,24,
0b5e5d29,,Sheep is looking towards the camera,M,4,14,21,
0b5e5d29,,Sheep is looking at its backside,M,3,36,40,
0b5e5d29,,Sheep is turing to the left side,M,3,20,27,
0b5e5d29,,Sheep entering into frame from the left side is walking,M,7,29,42,
0b27d5f7,,Person is providing food to the goat.,M,1,50,54,
0b27d5f7,,Goat is eating food from a person,M,3,50,54,
0b27d5f7,,Goat is eating food from a storage container.,M,2,12,34,
0b27d5f7,,Goat is eating food from a storage container.,M,4,27,36,
0b27d5f7,,Goat is searching for food.,M,5,1,54,
0b27d5f7,,Goat is coming from from the middle of the group of goats to the right side of the others,M,4,1,24,
0b27d5f7,,Goat is coming from from the middle of the group of goats to the right side of the others,M,3,25,40,
0b27d5f7,,Goat is searching for food.,M,6,1,54,
0b99f522,,Cat is attacking another cat,M,1,1,7,
0b99f522,,Cat is being attacked by another cat,M,2,1,7,
0b99f522,,Cat is fighting with another cat,M,1,2,29,
0b99f522,,Cat is fighting with another cat,M,2,2,29,
0b02886a,,Bear is going through the front legs of another bear.,M,3,9,19,
0b02886a,,Bear is engaging in play with another bears.,M,1,1,29,
0b02886a,,Bear is strolling around another bear.,M,2,1,20,
0b787263,,Monkey is pushing another monkey,M,2,37,40,
0b787263,,Monkey is being pushed by another monkey,M,3,37,40,
0b787263,,Monkey is embracing another monkey.,M,1,58,69,
0b787263,,Monkey is cuddling another monkey.,M,2,58,69,
0c13e1e7,,Cat is moving from behind to the front of another cat.,M,1,1,22,
0c13e1e7,,Cat is looking towards the camera,M,2,11,18,
0c13e1e7,,Cat is looking towards the camera,M,1,7,14,
0c13e1e7,,Cat is looking towards the camera,M,1,25,29,
0c13e1e7,,Cat is looking towards the camera,M,2,32,36,
0c13e1e7,,Cat's face is being obscured by another cat,M,2,19,30,
0d1fe009,,Dog is asserting dominance in the fight with another dog.,M,1,1,179,
0d1fe009,,Dog is being dominated during the fight with another dog.,M,2,1,179,
0d876a65,,Tiger is moving its front legs on the back of another tiger from head to tail,M,1,1,45,
0d876a65,,Tiger is attempting to bite another tiger.,M,2,6,9,
0d876a65,,Tiger is attempting to bite another tiger.,M,2,15,21,
0e4aeed9,,"Person riding a horse, approaching from the right side, is heading toward the opposite side of the camera.",M,5,1,32,
0e4aeed9,,"Person on horseback approaching from the right side, is heading toward the opposite side of the camera.",M,5,1,32,
0e4aeed9,,"Person riding a horse, coming from the right side, is going toward the opposite side of the camera.",M,5,1,32,
0e4aeed9,,"Person on horseback coming from the right side, is going toward the opposite side of the camera.",M,5,1,32,
0e4aeed9,,"Horse coming from the right side, is going toward the opposite side of the camera.",M,1,1,32,
0e4aeed9,,"Horse approaching from the right side, is heading toward the opposite side of the camera.",M,1,1,32,
0e4aeed9,,"Horse coming from the right side, is going toward the opposite side of the camera.",M,2,1,32,
0e4aeed9,,"Horse approaching from the right side, is heading toward the opposite side of the camera.",M,2,1,32,
0e4aeed9,,"Horse coming from the right side, is going toward the opposite side of the camera.",M,3,1,32,
0e4aeed9,,"Horse approaching from the right side, is heading toward the opposite side of the camera.",M,3,1,32,
0e4aeed9,,"Horse coming from the right side, is going toward the opposite side of the camera.",M,4,1,32,
0e4aeed9,,Vehicle is stationary and parked along the side of the road,O,6,1,32,
0e4aeed9,,"Horse approaching from the right side, is heading toward the opposite side of the camera.",M,4,1,32,
0e7001dd,,Rabbit is eating leaves,M,1,1,85,
0e7001dd,,Rabbit is eating leaves,M,2,1,73,
0e7001dd,,Rabbit is eating leaves,M,3,1,46,
0e7001dd,,Rabbit is falling down on the ground,M,3,47,51,
0e7001dd,,Rabbit is descending to the ground.,M,3,47,51,
0e7001dd,,Rabbit coming into the frame from right side is going outside of the frame in right side,M,4,61,77,
0e7001dd,,Rabbit on the open ground is going outside of the frame in right side,M,2,79,84,
0f685e01,,Person is walking with a bicycle,M,1,1,34,
0f685e01,,Person is walking towards the right side,M,1,1,17,
0f685e01,,Person is walking towards the left side,M,1,25,34,
0f685e01,,Person is looking towards the left side,M,1,18,34,
0f685e01,,Vehicle is stationary and parked along the side of the road,O,3,1,34,
0f685e01,,Bicycle is stationary and parked along the side of the road,O,3,1,34,
0f685e01,,Bicycle is moving towards the right side,M,2,1,17,
0f685e01,,Bicycle is moving towards the left side,M,2,25,34,
001ca3cb,,Fish is moving at the bottom of the aquarium.,M,2,1,35,
001ca3cb,,fish is swimming at the bottom of the aquarium.,M,2,1,35,
001ca3cb,,Fish is swimming in a circular motion from the top to the middle of the aquarium.,M,1,1,35,
001ca3cb,,Fish is moving in a circular motion from the top to the middle of the aquarium.,M,1,1,35,
001ca3cb,,Fish coming into the frame from top side of the aquarium is moving towards the bottom of aquarium,M,3,3,24,
001ca3cb,,Fish coming into the frame from top side of the aquarium is swimming towards the bottom of aquarium,M,3,3,24,
001ca3cb,,Fish coming into the frame from top side of the aquarium is moving towards the bottom of aquarium,M,4,7,30,
001ca3cb,,Fish coming into the frame from top side of the aquarium is swimming towards the bottom of aquarium,M,4,7,30,
1a6a731f,,Chameleon is walking over another chameleon,M,3,13,19,
1a6a731f,,Chameleon is moving on top of another chameleon,M,3,13,19,
1a6a731f,,Chameleon is going outside of the frame in the left side,M,3,12,20,
1a6a731f,,Chameleon is attacking another chameleon,M,2,1,27,
1a6a731f,,Chameleon is being attacked by another chameleon,M,1,1,27,
1b7eada8,,Giraffe on the open area is going outside of the frame in left side,M,1,1,10,
1b7eada8,,Giraffe on the open area is going outside of the frame in left side,M,4,1,18,
1b7eada8,,Giraffe on the open area is going outside of the frame in left side,M,3,1,16,
1b7eada8,,Giraffe is walking towards the right side,M,5,1,40,
1b7eada8,,Giraffe is fighting with another giraffe with their long neck,M,6,1,40,
1b7eada8,,Giraffe is fighting with another giraffe with their long neck,M,7,1,40,
1b8bb699,,Scooter is coming inside of the frame from left side is going outside of the frame in right side,M,5,3,9,
1b8bb699,,Person is coming inside of the frame from left side is going outside of the frame in right side,M,6,4,8,
1b8bb699,,Person on motorcycle is circling around a scooter,M,4,1,46,
1b8bb699,,Person on a motorcycle is maneuvering in circles around a scooter.,M,4,1,46,
1b8bb699,,Motorcycle is circling around a scooter,M,2,1,46,
1b8bb699,,Motorcycle is maneuvering in circles around a scooter.,M,2,1,46,
1b8bb699,,Scooter is being parked inside of a building,M,1,1,46,
1b8bb699,,Scooter is being parked in front of a building,M,3,1,46,
1c6fb814,,Horse is asserting dominance in the fight with another horse.,M,1,1,60,
1c6fb814,,Horse is using its hind legs to kick another horse.,M,1,1,47,
1c6fb814,,Horse is fighting with another horse,M,1,1,60,
1c6fb814,,Horse is fighting with another horse,M,2,1,60,
1c6fb814,,Horse is being dominated during the fight with another Horse.,M,2,1,60,
1cd99b86,,Fish moving at the top side of the aquarium is going to the bottom of aquarium,M,2,1,22,
1cd99b86,,Fish swimming at the top side of the aquarium is going to the bottom of aquarium,M,2,1,22,
1cd99b86,,Fish moving at the top side of the aquarium is going to the bottom of aquarium,M,3,1,22,
1cd99b86,,Fish swimming at the top side of the aquarium is going to the bottom of aquarium,M,3,1,22,
1cd99b86,,Fish moving at the top side of the aquarium is going to the bottom of aquarium,M,4,1,22,
1cd99b86,,Fish swimming at the top side of the aquarium is going to the bottom of aquarium,M,4,1,22,
1cd99b86,,Fish moving at the top side of the aquarium is going to the bottom of aquarium,M,5,1,22,
1cd99b86,,Fish swimming at the top side of the aquarium is going to the bottom of aquarium,M,5,1,22,
1cd99b86,,Fish moving at middle of the aquarium is going to the bottom of aquarium,M,1,1,21,
1cd99b86,,Fish swimming at middle of the aquarium is going to the bottom of aquarium,M,1,1,21,
1cd99b86,,Fish moving at middle of the aquarium is going to the bottom of aquarium,M,7,1,10,
1cd99b86,,Fish swimming at middle of the aquarium is going to the bottom of aquarium,M,7,1,10,
1cd99b86,,Fish is swimming faster than other fishes,M,5,9,21,
1cd99b86,,Fish is moving faster than other fishes,M,5,9,21,
1cd99b86,,Fish is swimming behind a wooden branch,M,7,11,28,
1cd99b86,,Fish is stationary at the bottom of the aquarium,O,8,1,22,
1cd99b86,,Fish is stationary at the bottom of the aquarium,O,9,1,18,
1cd99b86,,Fish is moving at the bottom of the aquarium.,M,1,21,28,
1cd99b86,,fish is swimming at the bottom of the aquarium.,M,1,23,28,
1cd99b86,,Fish is moving at the bottom of the aquarium.,M,2,23,28,
1cd99b86,,fish is swimming at the bottom of the aquarium.,M,2,23,28,
1cd99b86,,Fish is moving at the bottom of the aquarium.,M,3,23,28,
1cd99b86,,fish is swimming at the bottom of the aquarium.,M,3,23,28,
1cd99b86,,Fish is moving at the bottom of the aquarium.,M,4,23,28,
1cd99b86,,fish is swimming at the bottom of the aquarium.,M,4,23,28,
1cd99b86,,Fish is moving at the bottom of the aquarium.,M,5,23,28,
1cd99b86,,fish is swimming at the bottom of the aquarium.,M,5,23,28,
1cd99b86,,Fish is moving at the bottom of the aquarium.,M,7,11,28,
1cd99b86,,fish is swimming at the bottom of the aquarium.,M,7,11,28,
1d7a23e0,,Person riding on horse is going outside of the frame in left side from the race field,M,3,1,34,
1d7a23e0,,Person riding on horse is going outside of the frame in left side from the race field,M,5,1,80,
1d7a23e0,,Horse running on the race field is going outside of the frame in left side,M,4,1,36,
1d7a23e0,,Horse running on the race field is going outside of the frame in left side,M,6,1,81,
1d7a23e0,,Person riding on horse is coming inside of the frame in right side and going outside of the frame in left side from the race field,M,10,28,89,
