Video,Query ID,Language Query,Type,IDs,Start,End,Revision
MOT20-02,141,Person coming from the left side is going towards the camera,M,284,902,1366,
MOT20-02,141,Person coming from the left side is going towards the camera,M,290,865,1330,
MOT20-02,142,Person coming from the left side is walking towards the camera,M,7,318,1882,
MOT20-02,142,Person coming from the left side is walking towards the camera,M,1,723,1429,
MOT20-02,142,Person coming from the left side is walking towards the camera,M,4,792,1552,
MOT20-02,142,Person coming from the left side is walking towards the camera,M,5,811,1521,
MOT20-02,142,Person coming from the left side is walking towards the camera,M,6,880,1538,
MOT20-02,142,Person coming from the left side is walking towards the camera,M,2,949,1458,
MOT20-02,142,Person coming from the left side is walking towards the camera,M,22,1038,1799,
MOT20-02,142,Person coming from the left side is walking towards the camera,M,23,1087,1801,
MOT20-02,142,Person coming from the left side is walking towards the camera,M,24,1166,1995,
MOT20-02,142,Person coming from the left side is walking towards the camera,M,29,1179,2043,
MOT20-02,142,Person coming from the left side is walking towards the camera,M,30,1195,2030,
MOT20-02,142,Person coming from the left side is walking towards the camera,M,26,1254,1987,
MOT20-02,142,Person coming from the left side is walking towards the camera,M,27,1268,2026,
MOT20-02,142,Person coming from the left side is walking towards the camera,M,28,1306,2043,
MOT20-02,142,Person coming from the left side is walking towards the camera,M,21,1308,1845,
MOT20-02,142,Person coming from the left side is walking towards the camera,M,41,1352,2037,
MOT20-02,142,Person coming from the left side is walking towards the camera,M,32,1197,2087,
MOT20-02,142,Person coming from the left side is walking towards the camera,M,33,1226,2066,
MOT20-02,142,Person coming from the left side is walking towards the camera,M,36,1224,2085,
MOT20-02,142,Person coming from the left side is walking towards the camera,M,40,1387,2093,
MOT20-02,142,Person coming from the left side is walking towards the camera,M,60,1312,2141,
MOT20-02,142,Person coming from the left side is walking towards the camera,M,61,1329,2118,
MOT20-02,142,Person coming from the left side is walking towards the camera,M,62,1356,2175,
MOT20-02,142,Person coming from the left side is walking towards the camera,M,64,1429,2183,
MOT20-02,142,Person coming from the left side is walking towards the camera,M,63,1554,2200,
MOT20-02,142,Person coming from the left side is walking towards the camera,M,65,1431,2210,
MOT20-02,142,Person coming from the left side is walking towards the camera,M,67,1625,2231,
MOT20-02,142,Person coming from the left side is walking towards the camera,M,69,1513,2252,
MOT20-02,142,Person coming from the left side is walking towards the camera,M,71,1508,2252,
MOT20-02,142,Person coming from the left side is walking towards the camera,M,68,1870,2289,
MOT20-02,142,Person coming from the left side is walking towards the camera,M,72,1531,2344,
MOT20-02,142,Person coming from the left side is walking towards the camera,M,73,1548,2377,
MOT20-02,142,Person coming from the left side is walking towards the camera,M,86,1571,2388,
MOT20-02,142,Person coming from the left side is walking towards the camera,M,88,1563,2417,
MOT20-02,142,Person coming from the left side is walking towards the camera,M,83,1887,2407,
MOT20-02,142,Person coming from the left side is walking towards the camera,M,84,1836,2421,
MOT20-02,142,Person coming from the left side is walking towards the camera,M,85,1818,2400,
MOT20-02,142,Person coming from the left side is walking towards the camera,M,89,1922,2659,
MOT20-02,142,Person coming from the left side is walking towards the camera,M,90,1887,2686,
MOT20-02,142,Person coming from the left side is walking towards the camera,M,98,1776,2526,
MOT20-02,142,Person coming from the left side is walking towards the camera,M,103,1941,2557,
MOT20-02,142,Person coming from the left side is walking towards the camera,M,111,1590,2576,
MOT20-02,142,Person coming from the left side is walking towards the camera,M,130,2240,2686,
MOT20-02,142,Person coming from the left side is walking towards the camera,M,189,1889,2398,
MOT20-02,142,Person coming from the left side is walking towards the camera,M,184,1999,2743,
MOT20-02,142,Person coming from the left side is walking towards the camera,M,227,48,620,
MOT20-02,142,Person coming from the left side is walking towards the camera,M,244,19,832,
MOT20-02,142,Person coming from the left side is walking towards the camera,M,245,30,831,
MOT20-02,142,Person coming from the left side is walking towards the camera,M,246,48,854,
MOT20-02,142,Person coming from the left side is walking towards the camera,M,247,52,775,
MOT20-02,142,Person coming from the left side is walking towards the camera,M,243,88,728,
MOT20-02,142,Person coming from the left side is walking towards the camera,M,255,185,989,
MOT20-02,142,Person coming from the left side is walking towards the camera,M,253,188,1012,
MOT20-02,142,Person coming from the left side is walking towards the camera,M,254,196,1021,
MOT20-02,142,Person coming from the left side is walking towards the camera,M,248,225,877,
MOT20-02,142,Person coming from the left side is walking towards the camera,M,252,458,956,
MOT20-02,142,Person coming from the left side is walking towards the camera,M,257,235,1037,
MOT20-02,142,Person coming from the left side is walking towards the camera,M,256,235,1050,
MOT20-02,142,Person coming from the left side is walking towards the camera,M,261,478,1106,
MOT20-02,142,Person coming from the left side is walking towards the camera,M,260,578,1156,
MOT20-02,142,Person coming from the left side is walking towards the camera,M,269,541,1185,
MOT20-02,142,Person coming from the left side is walking towards the camera,M,263,345,1197,
MOT20-02,142,Person coming from the left side is walking towards the camera,M,262,362,1218,
MOT20-02,142,Person coming from the left side is walking towards the camera,M,284,902,1366,
MOT20-02,142,Person coming from the left side is walking towards the camera,M,290,865,1330,
MOT20-02,143,Person coming from the left side is heading towards the camera,M,7,318,1882,
MOT20-02,143,Person coming from the left side is heading towards the camera,M,1,723,1429,
MOT20-02,143,Person coming from the left side is heading towards the camera,M,4,792,1552,
MOT20-02,143,Person coming from the left side is heading towards the camera,M,5,811,1521,
MOT20-02,143,Person coming from the left side is heading towards the camera,M,6,880,1538,
MOT20-02,143,Person coming from the left side is heading towards the camera,M,2,949,1458,
MOT20-02,143,Person coming from the left side is heading towards the camera,M,22,1038,1799,
MOT20-02,143,Person coming from the left side is heading towards the camera,M,23,1087,1801,
MOT20-02,143,Person coming from the left side is heading towards the camera,M,24,1166,1995,
MOT20-02,143,Person coming from the left side is heading towards the camera,M,29,1179,2043,
MOT20-02,143,Person coming from the left side is heading towards the camera,M,30,1195,2030,
MOT20-02,143,Person coming from the left side is heading towards the camera,M,26,1254,1987,
MOT20-02,143,Person coming from the left side is heading towards the camera,M,27,1268,2026,
MOT20-02,143,Person coming from the left side is heading towards the camera,M,28,1306,2043,
MOT20-02,143,Person coming from the left side is heading towards the camera,M,21,1308,1845,
MOT20-02,143,Person coming from the left side is heading towards the camera,M,41,1352,2037,
MOT20-02,143,Person coming from the left side is heading towards the camera,M,32,1197,2087,
MOT20-02,143,Person coming from the left side is heading towards the camera,M,33,1226,2066,
MOT20-02,143,Person coming from the left side is heading towards the camera,M,36,1224,2085,
MOT20-02,143,Person coming from the left side is heading towards the camera,M,40,1387,2093,
MOT20-02,143,Person coming from the left side is heading towards the camera,M,60,1312,2141,
MOT20-02,143,Person coming from the left side is heading towards the camera,M,61,1329,2118,
MOT20-02,143,Person coming from the left side is heading towards the camera,M,62,1356,2175,
MOT20-02,143,Person coming from the left side is heading towards the camera,M,64,1429,2183,
MOT20-02,143,Person coming from the left side is heading towards the camera,M,63,1554,2200,
MOT20-02,143,Person coming from the left side is heading towards the camera,M,65,1431,2210,
MOT20-02,143,Person coming from the left side is heading towards the camera,M,67,1625,2231,
MOT20-02,143,Person coming from the left side is heading towards the camera,M,69,1513,2252,
MOT20-02,143,Person coming from the left side is heading towards the camera,M,71,1508,2252,
MOT20-02,143,Person coming from the left side is heading towards the camera,M,68,1870,2289,
MOT20-02,143,Person coming from the left side is heading towards the camera,M,72,1531,2344,
MOT20-02,143,Person coming from the left side is heading towards the camera,M,73,1548,2377,
MOT20-02,143,Person coming from the left side is heading towards the camera,M,86,1571,2388,
MOT20-02,143,Person coming from the left side is heading towards the camera,M,88,1563,2417,
MOT20-02,143,Person coming from the left side is heading towards the camera,M,83,1887,2407,
MOT20-02,143,Person coming from the left side is heading towards the camera,M,84,1836,2421,
MOT20-02,143,Person coming from the left side is heading towards the camera,M,85,1818,2400,
MOT20-02,143,Person coming from the left side is heading towards the camera,M,89,1922,2659,
MOT20-02,143,Person coming from the left side is heading towards the camera,M,90,1887,2686,
MOT20-02,143,Person coming from the left side is heading towards the camera,M,98,1776,2526,
MOT20-02,143,Person coming from the left side is heading towards the camera,M,103,1941,2557,
MOT20-02,143,Person coming from the left side is heading towards the camera,M,111,1590,2576,
MOT20-02,143,Person coming from the left side is heading towards the camera,M,130,2240,2686,
MOT20-02,143,Person coming from the left side is heading towards the camera,M,189,1889,2398,
MOT20-02,143,Person coming from the left side is heading towards the camera,M,184,1999,2743,
MOT20-02,143,Person coming from the left side is heading towards the camera,M,227,48,620,
MOT20-02,143,Person coming from the left side is heading towards the camera,M,244,19,832,
MOT20-02,143,Person coming from the left side is heading towards the camera,M,245,30,831,
